"";"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude"
"284";"#RoyaleGiveaways - #Win a #casaWare Serenity 7-Piece #Tea Pot Set $70 value #LaPrimaShops #Teatime Enter Daily https://t.co/wEkXWuss1H";FALSE;0;NA;2016-10-24 14:25:49;FALSE;NA;"790559930080190464";NA;"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>";"isiandmike";0;FALSE;FALSE;NA;NA
"285";"RT @fieldsofvintage: #ChristmasTree #TeapotSet / Creamer and Sugar #christmasteapot #teatime #teasetting https://t.co/8IZrG7O0zu  #etsy #ho…";FALSE;0;NA;2016-10-24 14:23:54;FALSE;NA;"790559448066564097";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"DonnasDesignsSC";6;TRUE;FALSE;NA;NA
"286";"Jean Simeon Chardin - A woman drinking tea
1633-66 ca
#arthistory #teatime https://t.co/7vdmWKdboy";FALSE;0;NA;2016-10-24 14:20:11;FALSE;NA;"790558511071653889";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"LadyRocknRoller";0;FALSE;FALSE;NA;NA
"287";"#ChristmasTree #TeapotSet / Creamer and Sugar #christmasteapot #teatime #teasetting https://t.co/8IZrG7O0zu  #etsy… https://t.co/xNeGO5ICcK";FALSE;0;NA;2016-10-24 14:20:04;TRUE;NA;"790558482940436480";NA;"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>";"fieldsofvintage";6;FALSE;FALSE;NA;NA
"288";"RT @cupandowl: Gorgeous #RoyalAlbert teacup&amp;saucer #etsy #giftideas #gifts #teaparty #teatime #vintage #etsyshop #temptteam https://t.co/mw…";FALSE;0;NA;2016-10-24 14:19:19;FALSE;NA;"790558293542535168";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"cvccrafts";14;TRUE;FALSE;NA;NA
"289";"My favorite moment in the afternoon when it's raining <ed><U+00A0><U+00BC><ed><U+00BC><U+00A7> outside #teatime #relax #drinkingtea #takeyourtime #listeni… https://t.co/sZCkVQ4R4n";FALSE;0;NA;2016-10-24 14:07:52;FALSE;NA;"790555412596744192";NA;"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>";"BabyBuhShop";0;FALSE;FALSE;NA;NA
"290";"RT @cupandowl: Gorgeous #RoyalAlbert teacup&amp;saucer #etsy #giftideas #gifts #teaparty #teatime #vintage #etsyshop #temptteam https://t.co/mw…";FALSE;0;NA;2016-10-24 14:04:20;FALSE;NA;"790554523173433344";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>";"Galva_Craft";14;TRUE;FALSE;NA;NA
"291";"RT @cupandowl: Gorgeous #RoyalAlbert teacup&amp;saucer #etsy #giftideas #gifts #teaparty #teatime #vintage #etsyshop #temptteam https://t.co/mw…";FALSE;0;NA;2016-10-24 14:03:04;FALSE;NA;"790554201260564481";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>";"happyhippyshack";14;TRUE;FALSE;NA;NA
"292";"RT @Eschelle: #TeaTime With Harris Tea @TeaIndiaUSA #tea #tealover https://t.co/QrPt9SHpRN https://t.co/gfRcUWA2XR";FALSE;0;NA;2016-10-24 14:03:00;FALSE;NA;"790554187218247680";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"TeaIndiaUSA";1;TRUE;FALSE;NA;NA
"293";"#TeaTime With Harris Tea @TeaIndiaUSA #tea #tealover https://t.co/QrPt9SHpRN https://t.co/gfRcUWA2XR";FALSE;2;NA;2016-10-24 14:01:29;FALSE;NA;"790553805993627649";NA;"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>";"Eschelle";1;FALSE;FALSE;NA;NA
"294";"RT @cupandowl: Beautiful daisy teacup and saucer #RoyalAlbert #teaparty #teatime #vintage #epiconetsy #gotvintage #etsy #gifts https://t.co…";FALSE;0;NA;2016-10-24 13:58:19;FALSE;NA;"790553006823440384";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"nerakmugnet";2;TRUE;FALSE;NA;NA
"295";"Nankhatai
A popular Indian eggless #CookieTime .
See the recipe at https://t.co/lsgCNN3lxR
#Nankhatai #Diwali #Teatime #Snacks #Eggless";FALSE;0;NA;2016-10-24 13:57:35;FALSE;NA;"790552825424064513";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"awesomecuisine";0;FALSE;FALSE;NA;NA
"296";"Mom's handmade applepie<ed><U+00A0><U+00BC><ed><U+00BD><U+008E> 

#handmadeapplepie 
#<U+304A><U+6BCD><U+3055><U+3093><U+306E><U+30A2><U+30C3><U+30D7><U+30EB><U+30D1><U+30A4> #teatime #applepie #favoritesweets #<ed><U+00A0><U+00BC><ed><U+00BD><U+008E>… https://t.co/ZeMwQ6yH8a";FALSE;0;NA;2016-10-24 13:57:02;FALSE;NA;"790552682989694976";NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";"sora_mh_jewelry";0;FALSE;FALSE;NA;NA
"297";"We ¦<U+FE0F> buttery crumbly shortbread! #shortbread #teatime #howlongtildinner?! https://t.co/0Ms1aFdWex";FALSE;0;NA;2016-10-24 13:49:56;FALSE;NA;"790550899856924672";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"SebastiansS11";0;FALSE;FALSE;NA;NA
"298";"Start the week aboard a raft of good intentions, and full of Cosy Lemon Green Tea!

#CosyTea #TeaTime #MondayBlues https://t.co/zyk7p0ObqF";FALSE;0;NA;2016-10-24 13:49:40;FALSE;NA;"790550830185316353";NA;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>";"Cosy_Tea";0;FALSE;FALSE;NA;NA
"299";"Check out Handmade Owl #Tea Cosy - Merino Wool/Cotton Mix, fits 4-6 Cup Teapots - HOWARD https://t.co/YKUIX4ELjU #flockbn #uksopro #teatime";FALSE;0;NA;2016-10-24 13:47:56;FALSE;NA;"790550395458293760";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"TaffertyDesigns";5;FALSE;FALSE;NA;NA
"300";"Enjoy a nice cup of Zalika's Green Tea- ASHA #tea #zalikatea #teatime #tealover https://t.co/1LySTMuikd";FALSE;1;NA;2016-10-24 13:45:39;FALSE;NA;"790549820956151808";NA;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>";"ZalikaTea";0;FALSE;FALSE;NA;NA
"301";"Monday <ed><U+00A0><U+00BD><ed><U+00B8><U+00B4> #hamburg #autumn #britneyspears #iwillsurvive #tired #monday #mondaymood #teatime… https://t.co/TPD2j8R7Gt";FALSE;0;NA;2016-10-24 13:34:56;FALSE;NA;"790547122609332224";NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";"LaBolivianaHH";0;FALSE;FALSE;"9.99318599";"53.55306537"
"302";"Ahhh bliss! Enjoying my freshly brewed #chai thanks to @T2teaRegent after my lecture. Blooming chilly out there! #teatime";FALSE;1;NA;2016-10-24 13:34:45;FALSE;NA;"790547076153274368";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"MarikaTweets";0;FALSE;FALSE;NA;NA
"303";"British History of Ceylon Tea (found on /r/documentaries) #tea #greentea #teatime #win #90sBabyFollowTrain https://t.co/rUygdZuqii";FALSE;0;NA;2016-10-24 13:33:11;FALSE;NA;"790546680957599744";NA;"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>";"cookingscarlet";0;FALSE;FALSE;NA;NA
"304";"RT @cupandowl: Stunning blue teacup&amp;saucer #etsy #giftideas #gifts #etsychristmas #etsyvintage #vintage #teaparty #teatime https://t.co/lhm…";FALSE;0;NA;2016-10-24 13:30:15;FALSE;NA;"790545944257245184";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"nerakmugnet";2;TRUE;FALSE;NA;NA
"305";"Down To Earth <ed><U+00A0><U+00BC><ed><U+00BC><U+008D>...#teatime #morocco https://t.co/ANCNnHGVYq";FALSE;0;NA;2016-10-24 13:29:42;FALSE;NA;"790545806021435397";NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";"Bakchic";0;FALSE;FALSE;NA;NA
"306";"Check out #Handmade Pure Wool Rainbow #Tea Cosy. Great #holiday #giftidea. https://t.co/3ua3S9GPV0 @eBay #tweeturbiz #teatime #afternoontea";FALSE;3;NA;2016-10-24 13:29:34;FALSE;NA;"790545774249738240";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"TaffertyDesigns";1;FALSE;FALSE;NA;NA
"307";"RT @cupandowl: Lovely light blue teacup &amp; saucer #etsy #giftideas #teacups #teatime #vintage #epiconetsy #shoppershour https://t.co/xd33ToQ…";FALSE;0;NA;2016-10-24 13:29:23;FALSE;NA;"790545728569430016";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"nerakmugnet";2;TRUE;FALSE;NA;NA
"308";"#mondaymotivation time to put the kettle on! #autumn #teatime #mobility @RheumaArthritis @ageukbh @FriendsElderly… https://t.co/5FPX8OoHKy";FALSE;0;NA;2016-10-24 13:23:26;TRUE;NA;"790544229063942144";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"essentialaids";0;FALSE;FALSE;NA;NA
"309";"A different type of #boxset 

But still an awesome, rewarding way to spend a wintery evening
#tealovers #teatime… https://t.co/OjF46teccE";FALSE;1;NA;2016-10-24 13:15:04;TRUE;NA;"790542122415980544";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"ChashTea";0;FALSE;FALSE;NA;NA
"310";"face full of tea <U+2615><U+FE0F>
this is my fourth pot <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>
#alqasr #afternoontea #redheadinthesandpit #teatime… https://t.co/3fG8SRuTCn";FALSE;1;NA;2016-10-24 13:03:46;FALSE;NA;"790539280259117056";NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";"jacqueline_pg";0;FALSE;FALSE;"55.18396856";"25.13237292"
"311";"Mondays be like ""more tea please"" #chai #teatime #teamakeseverythingbetter https://t.co/o3HKTe3OQF";FALSE;1;NA;2016-10-24 12:58:04;FALSE;NA;"790537846029295618";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"reachnisha";0;FALSE;FALSE;NA;NA
"312";"""Bright people"" #blackandwhitephotography #oniric #poetry #teatime #figurine https://t.co/3m80F2SSuy";FALSE;1;NA;2016-10-24 12:54:39;FALSE;NA;"790536983764426752";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"CushmoK";0;FALSE;FALSE;NA;NA
"313";"Garland https://t.co/AaFasPpxXS as #perfeitinha #chilegramers #selfiegay #foodpic #teatime #sparkles";FALSE;0;NA;2016-10-24 12:48:14;FALSE;NA;"790535369917861888";NA;"<a href=""http://manage.megapo.st/"" rel=""nofollow"">MEGAPO.ST</a>";"iharrisz87";0;FALSE;FALSE;NA;NA
"314";"It’s the world’s most popular drink, next to water—and it’s steeped in health benefits! #teatime https://t.co/UnSQe0zle9";FALSE;1;NA;2016-10-24 12:45:50;FALSE;NA;"790534768521805824";NA;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>";"Pain_Doctors";0;FALSE;FALSE;NA;NA
"315";"Which heathen broke the last teabag? Worry not - we'll deliver some more (&amp; some biccies) within 30 mins #teatime https://t.co/nqEJm5dfoL";FALSE;1;NA;2016-10-24 12:43:00;FALSE;NA;"790534055179743233";NA;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";"PilotLDN";0;FALSE;FALSE;NA;NA
"316";"Tea with chilli bajji is a deadly combo. <U+2615> <U+2615><U+FE0F><U+2615><U+FE0F><U+2615><U+FE0F><U+2615><U+FE0F><U+2615><U+FE0F><U+2615><U+FE0F><U+2615><U+FE0F><U+2615><U+FE0F><U+2615><U+FE0F><U+2615><U+FE0F><U+2615><U+FE0F><U+2615><U+FE0F><U+2615><U+FE0F><U+2615><U+FE0F>. How many love it ? <ed><U+00A0><U+00BD><ed><U+00B9><U+008B><ed><U+00A0><U+00BD><ed><U+00B9><U+008B><ed><U+00A0><U+00BD><ed><U+00B9><U+008B><ed><U+00A0><U+00BD><ed><U+00B9><U+008B><ed><U+00A0><U+00BD><ed><U+00B9><U+008B><ed><U+00A0><U+00BD><ed><U+00B9><U+008B>. #teatime #tea... https://t.co/MNwCyZjxN0";FALSE;1;NA;2016-10-24 12:35:20;FALSE;NA;"790532125841879041";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"CoffeeTabletlks";0;FALSE;FALSE;NA;NA
"317";"#RoyaleGiveaways - #Win a #casaWare Serenity 7-Piece #Tea Pot Set $70 value #LaPrimaShops #Teatime Enter Daily https://t.co/YG7YxU3PAD";FALSE;0;NA;2016-10-24 12:34:40;FALSE;NA;"790531957587259392";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"savannahcolon10";0;FALSE;FALSE;NA;NA
"318";"#RoyaleGiveaways - #Win a #casaWare Serenity 7-Piece #Tea Pot Set $70 value #LaPrimaShops #Teatime Enter Daily https://t.co/nkNbEal9iT";FALSE;0;NA;2016-10-24 12:30:06;FALSE;NA;"790530806468997120";NA;"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>";"DianeCarlos3";0;FALSE;FALSE;NA;NA
"319";"RT @laurieshan: #CHILDHOOD art Print #Princess,#teatime #Beach #Kitty #Dolls #pretendplay #LaurieShanholtzer https://t.co/HeAU43x6dy https:…";FALSE;0;NA;2016-10-24 12:28:14;FALSE;NA;"790530336987942913";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"irenekueh";41;TRUE;FALSE;NA;NA
"320";"Today's Tea Quote says ""If you truly love nature, you will find beauty everywhere."" -Vincent Van Gough #teatime <ed><U+00A0><U+00BC><ed><U+00BC><U+00BB><ed><U+00A0><U+00BC><ed><U+00BD><U+0081><ed><U+00A0><U+00BC><ed><U+00BD><U+0082><ed><U+00A0><U+00BC><ed><U+00BD><U+0083>";FALSE;0;NA;2016-10-24 12:24:13;FALSE;NA;"790529327293165568";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"AliciaLento";0;FALSE;FALSE;NA;NA
"321";"#Matcha Monday's are the best! https://t.co/ZQH48L3HZ2 #tea #greentea #organic #breakfast #morningtea #teatime… https://t.co/bAL3oP7Km2";FALSE;1;NA;2016-10-24 12:03:51;TRUE;NA;"790524203430735872";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"worldofteas_";0;FALSE;FALSE;NA;NA
"322";"A High Standard Of Low Tea At The Luggage Room https://t.co/kZX8VJNGWL #London #foodie #teatime https://t.co/f2e4W8pFei";FALSE;8;NA;2016-10-24 11:59:40;FALSE;NA;"790523146851979264";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"luxuriousmag";1;FALSE;FALSE;NA;NA
"323";"Catch up on my post trying @pique_tea  crystals!  So delicious! https://t.co/tn2UlPwZhr #fbloggers #teatime… https://t.co/1HhB0lOMrY";FALSE;2;NA;2016-10-24 11:50:24;TRUE;NA;"790520816429563905";NA;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>";"ombreandophelia";0;FALSE;FALSE;NA;NA
"324";"Oh wow! The cleaning people did a really nice job on my desk #teatime https://t.co/DRdtnX6nrJ";FALSE;0;NA;2016-10-24 11:50:16;FALSE;NA;"790520782044667904";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"brtw2";0;FALSE;FALSE;NA;NA
"325";"RT @RoPequena30: Lovely Sunday at the #londonirishcentre @VintageFurnFlea with #amazing #teatime and #great… https://t.co/k5WefQVvrS";FALSE;0;NA;2016-10-24 11:40:35;FALSE;NA;"790518347507064832";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"VintageFurnFlea";1;TRUE;FALSE;NA;NA
"326";"#TeaTime lovin sweet chai atm";FALSE;1;NA;2016-10-24 11:39:30;FALSE;NA;"790518072377479172";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"mariescream";0;FALSE;FALSE;NA;NA
"327";"RT @fieldsofvintage: #ChristmasTree #TeapotSet / Creamer and Sugar #christmasteapot #teatime #teasetting https://t.co/8IZrG7O0zu  #etsy #ho…";FALSE;0;NA;2016-10-24 11:37:54;FALSE;NA;"790517672916029440";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"findsfromyester";1;TRUE;FALSE;NA;NA
"328";"RT @HigginsonsLtd: We have new WINTER WARMERS in our 'Meat for a Week' box. Any 7 items for L30! #teatime #goodfood https://t.co/72HiHy2Dbz";FALSE;0;NA;2016-10-24 11:35:48;FALSE;NA;"790517141372080128";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"ThingsToDoLakes";2;TRUE;FALSE;NA;NA
"329";"Eggless Fruit Cake

#VegFood #Recipe #Yummy #Tasty #Foodie #Recipes #Cooking #Cook #TeaTime #Desserts #Bake #Baking https://t.co/lRDqT135lq";FALSE;0;NA;2016-10-24 11:31:10;FALSE;NA;"790515974613139457";NA;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>";"atozfoodrecipes";1;FALSE;FALSE;NA;NA
"330";"RT @ImpactLVN: 2/2 here in Japan. @SantanaGarrett_ #TeaTime #TagTeam #WomensWrestling #Stardom @we_are_stardom https://t.co/ubCRbaul35";FALSE;0;NA;2016-10-24 11:15:18;FALSE;NA;"790511984345161728";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"hiroiwaIWGP";30;TRUE;FALSE;NA;NA
"331";"RT @laurieshan: #CHILDHOOD art Print #Princess,#teatime #Beach #Kitty #Dolls #pretendplay #LaurieShanholtzer https://t.co/HeAU43x6dy https:…";FALSE;0;NA;2016-10-24 11:07:13;FALSE;NA;"790509948128096256";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"cigar150";41;TRUE;FALSE;NA;NA
"332";"RT @fieldsofvintage: #ChristmasTree #TeapotSet / Creamer and Sugar #christmasteapot #teatime #teasetting https://t.co/8IZrG7O0zu  #etsy #ho…";FALSE;0;NA;2016-10-24 10:55:55;FALSE;NA;"790507106764001284";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>";"vali99302124";5;TRUE;FALSE;NA;NA
"333";"My afternoon tea! <U+2764><U+FE0F> #teabreak #teatime #coffeebreak #thaitea #icetea #tealover #tea #cafe… https://t.co/Iau1rKTn19";FALSE;1;NA;2016-10-24 10:46:59;FALSE;NA;"790504859325784064";NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";"JediPimmy";0;FALSE;FALSE;NA;NA
"334";"Love this tea<U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> #author #coach #mentor #money #success #alignment #freedom #teatime https://t.co/uGr4TnM2Uc";FALSE;2;NA;2016-10-24 10:45:40;FALSE;NA;"790504527979958273";NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";"Stylistaz";0;FALSE;FALSE;NA;NA
"335";"Time for a moment of calm. #teatime Jasmine pearls https://t.co/1Bww9AnQQP";FALSE;8;NA;2016-10-24 10:41:03;FALSE;NA;"790503362710085632";NA;"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>";"ValleyofTea";2;FALSE;FALSE;NA;NA
"336";"RT @ImpactLVN: 2/2 here in Japan. @SantanaGarrett_ #TeaTime #TagTeam #WomensWrestling #Stardom @we_are_stardom https://t.co/ubCRbaul35";FALSE;0;NA;2016-10-24 10:35:56;FALSE;NA;"790502075012636672";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"DZShowOff";30;TRUE;FALSE;NA;NA
"337";"Oh the smell of #fresh #baked #chocolatechipcookies #warm #straightfromtheoven #mondaymotivation #cookietime… https://t.co/XNpv1hcdkS";FALSE;8;NA;2016-10-24 10:26:19;TRUE;NA;"790499656677621762";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"cookiequeenlisa";4;FALSE;FALSE;NA;NA
"338";"#RoyaleGiveaways - #Win a #casaWare Serenity 7-Piece #Tea Pot Set $70 value #LaPrimaShops #Teatime Enter Daily https://t.co/JsUGvhhMZc";FALSE;1;NA;2016-10-24 10:20:57;FALSE;NA;"790498304052211712";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"CRacki20";0;FALSE;FALSE;NA;NA
"339";"Feeling lonely #TeaTime https://t.co/2aB4men8lj";FALSE;2;NA;2016-10-24 10:16:04;FALSE;NA;"790497076912283648";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"ihannyy_";0;FALSE;FALSE;NA;NA
"340";"RT @ImpactLVN: 2/2 here in Japan. @SantanaGarrett_ #TeaTime #TagTeam #WomensWrestling #Stardom @we_are_stardom https://t.co/ubCRbaul35";FALSE;0;NA;2016-10-24 10:05:20;FALSE;NA;"790494375835013120";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"jurrrattt";30;TRUE;FALSE;NA;NA
"341";"What is your favorite tea?

#CristinaRe #TeaTime #MondayMotivation #BacktoWork #MondayBlues #QuoteoftheDay https://t.co/S6AJSi2QVz";FALSE;3;NA;2016-10-24 10:04:01;FALSE;NA;"790494044921233408";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"vitabiotics";0;FALSE;FALSE;NA;NA
"342";"Could Go For A Cup Of Tea Right About Now? <ed><U+00A0><U+00BD><ed><U+00B2><U+0095>#tea #teaofthemonth #teatime #blacktea #greentea #tealover #teavana https://t.co/xVdroFaexO";FALSE;3;NA;2016-10-24 09:33:54;FALSE;NA;"790486466153644032";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"TeailyTea";1;FALSE;FALSE;NA;NA
"343";"Happy day with a happy breakfast <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> #breakfast #coffee #teatime #te #muffin #muffins… https://t.co/C3am0VbaT7";FALSE;2;NA;2016-10-24 09:27:49;FALSE;NA;"790484933118685184";NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";"bchmrc";0;FALSE;FALSE;"13.38333333";"52.51666667"
"344";"I love the tags on #yogitea... I'll do my best!!  #inspiration #life #determination #positive  #tea #teatime #cup… https://t.co/5F40H7vjDD";FALSE;4;NA;2016-10-24 09:24:00;TRUE;NA;"790483973940150272";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"bayleaf81";0;FALSE;FALSE;NA;NA
"345";"#ChristmasTree #TeapotSet / Creamer and Sugar #christmasteapot #teatime #teasetting https://t.co/8IZrG7O0zu  #etsy… https://t.co/KeRS3Telrq";FALSE;0;NA;2016-10-24 09:20:03;TRUE;NA;"790482980707901440";NA;"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>";"fieldsofvintage";1;FALSE;FALSE;NA;NA
"346";"RT @sylvanianshop: Grandma Hazel loves to have a #JammieDodger with her morning cup of tea!
#SylvanianShop #SylvanianFamilies #Tea #teatime…";FALSE;0;NA;2016-10-24 09:04:01;FALSE;NA;"790478945363767296";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"Buildoll";3;TRUE;FALSE;NA;NA
"347";"RT @MMC_1998: We have a new client ! 'Isle of Man Teas' #teatime #tealovers #teagram #teaoftheday #teacup #tealove #tealife #ilovetea #teaa…";FALSE;0;NA;2016-10-24 09:02:20;FALSE;NA;"790478523093905408";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"iomteas";1;TRUE;FALSE;NA;NA
"348";"RT @sylvanianshop: Grandma Hazel loves to have a #JammieDodger with her morning cup of tea!
#SylvanianShop #SylvanianFamilies #Tea #teatime…";FALSE;0;NA;2016-10-24 09:01:59;FALSE;NA;"790478434728308736";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"sylvanianmemory";3;TRUE;FALSE;NA;NA
"349";"Live like Royalty! Book your table at The Library for their afternoon tea: https://t.co/qZSQEieipi
#Abudhabi… https://t.co/3LpObgVFsj";FALSE;2;NA;2016-10-24 09:00:29;TRUE;NA;"790478057043816449";NA;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>";"ReserveOutAD";0;FALSE;FALSE;NA;NA
"350";"RT @laurieshan: #CHILDHOOD art Print #Princess,#teatime #Beach #Kitty #Dolls #pretendplay #LaurieShanholtzer https://t.co/HeAU43x6dy https:…";FALSE;0;NA;2016-10-24 09:00:03;FALSE;NA;"790477947245322240";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>";"SellableStuff";41;TRUE;FALSE;NA;NA
"351";"RT @Allbuenothings: Repost from @floratheory Friday fun evening #teatime with beautiful #nycbloggers @josefinaspt… https://t.co/i3Dk2xJjdP";FALSE;0;NA;2016-10-24 08:59:10;FALSE;NA;"790477722648776704";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"JosefinasPt";1;TRUE;FALSE;NA;NA
"352";"We have a new client ! 'Isle of Man Teas' #teatime #tealovers #teagram #teaoftheday #teacup #tealove #tealife… https://t.co/W5w9nQ6LBh";FALSE;4;NA;2016-10-24 08:56:00;TRUE;NA;"790476927157014529";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"MMC_1998";1;FALSE;FALSE;NA;NA
"353";"#teatime at @DoppioZeroSA  <U+2615> #Southdowns - Hibiscus Vanilla, very soothing :) #mondaymorning #tealover  #drinks… https://t.co/EPAIZHo3jq";FALSE;2;NA;2016-10-24 08:47:59;TRUE;NA;"790474910573494272";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"GPBoozyFoodie";1;FALSE;FALSE;NA;NA
"354";"Grandma Hazel loves to have a #JammieDodger with her morning cup of tea!
#SylvanianShop #SylvanianFamilies #Tea… https://t.co/i9eUr6xi0D";FALSE;11;NA;2016-10-24 08:41:37;TRUE;NA;"790473307317559296";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"sylvanianshop";3;FALSE;FALSE;NA;NA
"355";"A cuppa and biscuits. #teatime https://t.co/v59s3EPDjP";FALSE;3;NA;2016-10-24 08:35:14;FALSE;NA;"790471703059128320";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"Yheela";0;FALSE;FALSE;NA;NA
